Feature,Coefficient,Odds_Ratio,Absolute_Coefficient
cat__City_Fort Jones,0.06291002464678608,1.0649310173761306,0.06291002464678608
cat__Senior_Citizen_Yes,0.0628851624249114,1.0649045411540257,0.0628851624249114
cat__City_Yosemite National Park,0.06265435331296905,1.0646587798456442,0.06265435331296905
cat__City_Igo,0.062227838904151414,1.0642047843602562,0.062227838904151414
cat__City_Los Alamos,0.06215357653211715,1.0641257569230582,0.06215357653211715
cat__City_Desert Center,0.062138018942508436,1.064109201820019,0.062138018942508436
cat__City_Pinecrest,0.061794588542196195,1.0637438171165607,0.061794588542196195
cat__City_Santee,0.0613829271288646,1.0633060049547534,0.0613829271288646
cat__City_Fairfield,0.06120893262452765,1.0631210116478387,0.06120893262452765
cat__City_Dunsmuir,0.060908490748230334,1.062801653553043,0.060908490748230334
cat__City_Folsom,0.06077561363434773,1.0626604409188607,0.06077561363434773
cat__City_Dobbins,0.06070704071358181,1.0625875736870325,0.06070704071358181
cat__City_Marina,0.059737742639175695,1.061558108607831,0.059737742639175695
cat__City_Wendel,0.05972265670698344,1.0615420941349833,0.05972265670698344
cat__City_Monrovia,0.059040416432273646,1.0608181143572275,0.059040416432273646
cat__City_Ludlow,0.058379371718412384,1.0601170978775099,0.058379371718412384
cat__City_Tahoma,0.058162051194173434,1.0598867377059478,0.058162051194173434
cat__City_Guinda,0.057836204124136335,1.0595414329792172,0.057836204124136335
cat__City_Thermal,0.05745849292023304,1.0591413078796046,0.05745849292023304
cat__City_Homewood,0.057028658702025954,1.0586861505316707,0.057028658702025954
cat__City_Richgrove,0.05695401944652079,1.058607133934488,0.05695401944652079
cat__City_Soulsbyville,0.056812773606083236,1.0584576206394762,0.056812773606083236
cat__City_Walnut Grove,0.05677212674122675,1.0584145985299767,0.05677212674122675
cat__City_Delano,0.05671619269650473,1.0583553987761445,0.05671619269650473
cat__City_Bonita,0.05607323937554325,1.0576751443670935,0.05607323937554325
cat__City_Weaverville,0.055660519143590215,1.057238710504917,0.055660519143590215
cat__City_Mount Laguna,0.05474905249933253,1.056275511713742,0.05474905249933253
cat__City_Trabuco Canyon,0.05327455614108816,1.0547191849994262,0.05327455614108816
cat__City_Silverado,0.053114759428589516,1.0545506578064583,0.053114759428589516
cat__City_Larkspur,0.0529561590889647,1.0543834189763968,0.0529561590889647
cat__City_Etna,0.05284605156483068,1.0542673298199075,0.05284605156483068
cat__City_Carmel,0.05259460632348946,1.0540022726418021,0.05259460632348946
cat__City_Sierra Madre,0.0523923581545983,1.0537891241673243,0.0523923581545983
cat__City_Tranquillity,0.05226304146211733,1.0536528604539908,0.05226304146211733
cat__City_Aptos,0.05184683351283406,1.0532144130066705,0.05184683351283406
cat__City_Shoshone,0.05157731400071831,1.0529305894216388,0.05157731400071831
cat__City_New Cuyama,0.0515693449504021,1.0529221985982258,0.0515693449504021
cat__City_Orosi,0.05058257487000389,1.05188371893026,0.05058257487000389
cat__City_Corcoran,0.050142017169691876,1.0514204055236906,0.050142017169691876
cat__City_Long Barn,0.0499997761200023,1.0512708610174797,0.0499997761200023
cat__City_Burney,0.04949046623471207,1.0507355747007232,0.04949046623471207
cat__City_Honeydew,0.048612551572960135,1.0498135233344972,0.048612551572960135
cat__City_Blue Lake,0.04851560533117145,1.0497117527920463,0.04851560533117145
cat__City_Jolon,0.04820598019825824,1.0493867859626127,0.04820598019825824
cat__City_Hume,0.047927801137017535,1.049094909130509,0.047927801137017535
cat__City_Fair Oaks,0.04763349155143615,1.048786195873431,0.04763349155143615
cat__City_Nice,0.04709559372950494,1.0482222077605863,0.04709559372950494
cat__City_Elk,0.04684306783725899,1.0479575379316983,0.04684306783725899
cat__City_Davis,0.04681303815753413,1.0479260685749787,0.04681303815753413
cat__City_Atwater,0.04624714425134376,1.0473332213587685,0.04624714425134376
cat__City_Keene,0.04605993305610471,1.047137167206923,0.04605993305610471
cat__City_Dublin,0.04569656871579983,1.0467567440212477,0.04569656871579983
cat__City_Turlock,0.045149760023210965,1.046184524796072,0.045149760023210965
cat__City_Loomis,0.044913742066759715,1.0459376355987466,0.044913742066759715
cat__City_Mojave,0.044291823189605915,1.0452873494724109,0.044291823189605915
cat__City_Campbell,0.04375447225390729,1.044725814221356,0.04375447225390729
cat__City_Crows Landing,0.04373383824784175,1.0447042575649694,0.04373383824784175
cat__City_Willows,0.04369484065533469,1.0446635174084318,0.04369484065533469
cat__City_Solana Beach,0.04362556111871888,1.04459114611098,0.04362556111871888
cat__City_Lafayette,0.04340667952454868,1.044362529356576,0.04340667952454868
cat__City_Angels Camp,0.04315241658585379,1.0440970204267697,0.04315241658585379
cat__City_Avery,0.04308089684938081,1.0440223495532688,0.04308089684938081
cat__City_Nipomo,0.04295723645257661,1.043893253317461,0.04295723645257661
cat__City_Dulzura,0.04242793852211923,1.0433408689797012,0.04242793852211923
cat__City_Colton,0.0419768317421821,1.0428703169824969,0.0419768317421821
cat__City_Riverbank,0.041929380881833865,1.0428208330627609,0.041929380881833865
cat__City_Winnetka,0.04172147740975021,1.0426040495266118,0.04172147740975021
cat__City_The Sea Ranch,0.041698553513447784,1.0425801492534408,0.041698553513447784
cat__City_Albany,0.04166789155882894,1.0425481821983065,0.04166789155882894
cat__City_Panorama City,0.04146676599592857,1.0423385201932123,0.04146676599592857
cat__City_La Grange,0.040785812155660905,1.0416289773853955,0.040785812155660905
cat__City_Bodega Bay,0.04069955484457552,1.0415391331455746,0.04069955484457552
cat__City_Piercy,0.04018161552223486,1.0409998187508844,0.04018161552223486
cat__City_Holtville,0.0399200640674205,1.0407275793376878,0.0399200640674205
cat__City_Mc Kittrick,0.039785337689529465,1.0405873753253538,0.039785337689529465
num__Zip_Code,0.03975201260475412,1.0405526982406665,0.03975201260475412
cat__City_Live Oak,0.03971860434696901,1.0405179357685648,0.03971860434696901
cat__City_Hawaiian Gardens,0.039426858100130836,1.0402144128440265,0.039426858100130836
cat__City_Agoura Hills,0.039412808508704884,1.0401997983591946,0.039412808508704884
cat__City_Glencoe,0.03922621061503474,1.0400057173759392,0.03922621061503474
cat__City_Canyon Dam,0.03883787012333764,1.0396019194549018,0.03883787012333764
cat__City_Whitmore,0.038638343863123766,1.0393945122640804,0.038638343863123766
cat__City_Alturas,0.0385378693023715,1.0392900848032518,0.0385378693023715
cat__City_Marshall,0.03835586579104842,1.0391009475708768,0.03835586579104842
cat__City_Big Sur,0.03823280667797368,1.038973084597387,0.03823280667797368
cat__City_Moorpark,0.037847027424858605,1.0385723476397763,0.037847027424858605
cat__City_Torrance,0.037389148080065306,1.038096915667265,0.037389148080065306
cat__City_Somis,0.03694380731819814,1.0376347117227172,0.03694380731819814
cat__City_Murphys,0.03691324934344187,1.0376030041918516,0.03691324934344187
cat__City_Chatsworth,0.03615716734844702,1.036818787745756,0.03615716734844702
cat__City_Pala,0.03600059238060698,1.0366564605859252,0.03600059238060698
cat__City_Trona,0.03576241724617629,1.0364095841951426,0.03576241724617629
cat__City_Inglewood,0.03534669052441561,1.0359788105845584,0.03534669052441561
cat__City_Lee Vining,0.03446849343503548,1.0350694163805612,0.03446849343503548
cat__City_La Palma,0.03436560519958116,1.0349629253931658,0.03436560519958116
cat__City_Rough And Ready,0.03419338568202828,1.034784699924862,0.03419338568202828
cat__City_San Bruno,0.03413066313715344,1.0347197976305251,0.03413066313715344
cat__City_Clearlake Oaks,0.034063431046044236,1.0346502335933123,0.034063431046044236
cat__City_Nevada City,0.03405229229131477,1.0346387089423148,0.03405229229131477
cat__City_Woody,0.033929262464741754,1.0345114253513874,0.033929262464741754
cat__City_Oxnard,0.03386349975507131,1.0344433953138157,0.03386349975507131
cat__City_Reseda,0.03376781128797572,1.0343444157466979,0.03376781128797572
cat__City_Pacoima,0.033662243933482265,1.034235228506498,0.033662243933482265
cat__City_Bayside,0.03314326051621315,1.0336986168316724,0.03314326051621315
cat__City_Sylmar,0.033089260754256986,1.0336427988595212,0.033089260754256986
cat__City_Maxwell,0.03303326653426976,1.0335849224576408,0.03303326653426976
cat__City_Hathaway Pines,0.03279761135406024,1.0333413815134467,0.03279761135406024
cat__City_Westwood,0.03159892919253205,1.032103475708683,0.03159892919253205
cat__City_Modesto,0.03145073837742463,1.0319505387855463,0.03145073837742463
cat__City_Kingsburg,0.03135991109676383,1.03185681378079,0.03135991109676383
cat__City_Kernville,0.030274926672933532,1.0307378723370009,0.030274926672933532
cat__City_Hickman,0.03015381979520387,1.0306130504500715,0.03015381979520387
cat__City_Farmersville,0.030118850117082093,1.030577010873579,0.030118850117082093
cat__City_Amador City,0.02999639116337944,1.030450815218169,0.02999639116337944
cat__City_San Lorenzo,0.02989521140976789,1.0303465597329375,0.02989521140976789
cat__City_Valley Ford,0.029498935751672506,1.0299383393611534,0.029498935751672506
cat__City_Winton,0.029328721356816276,1.0297630439493042,0.029328721356816276
cat__City_Castella,0.02927462615406219,1.0297073402153192,0.02927462615406219
cat__City_Antioch,0.028681468694686237,1.0290967427336242,0.028681468694686237
cat__City_Douglas City,0.028656020298437574,1.0290705542051664,0.028656020298437574
cat__City_Inyokern,0.028561030803980956,1.028972807955969,0.028561030803980956
cat__City_Solvang,0.02835209683029345,1.028757843035906,0.02835209683029345
cat__City_Jamestown,0.028220677262254468,1.0286226530080596,0.028220677262254468
cat__City_Five Points,0.027609007710282157,1.027993668235773,0.027609007710282157
cat__City_Montrose,0.027565190942672162,1.0279486258629202,0.027565190942672162
cat__City_Forest Knolls,0.027278402020948833,1.0276538638541817,0.027278402020948833
cat__City_Aguanga,0.026705083188718965,1.0270648594008265,0.026705083188718965
cat__City_Campo Seco,0.026263065454390198,1.0266109788376845,0.026263065454390198
cat__City_Onyx,0.026120891777197144,1.0264650321549105,0.026120891777197144
cat__City_Gilroy,0.02600538967095412,1.026346480128348,0.02600538967095412
cat__City_Lakeport,0.02579625884948765,1.0261318618882762,0.02579625884948765
cat__City_Sun Valley,0.025780187530137486,1.026115370727946,0.025780187530137486
cat__City_Chino,0.02555698849746266,1.0258863683272947,0.02555698849746266
cat__City_Hopland,0.025370002081578805,1.0256945594455635,0.025370002081578805
cat__City_Pioneer,0.02530017177355742,1.0256229373792662,0.02530017177355742
